2024-05-07 09:20:59 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@7af327e3, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@743d0d44, org.springframework.security.web.context.SecurityContextPersistenceFilter@4e424582, org.springframework.security.web.header.HeaderWriterFilter@2dfeb141, org.springframework.web.filter.CorsFilter@35563e4c, org.springframework.security.web.authentication.logout.LogoutFilter@66749eea, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@4ee8051c, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@166c2c17, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@73e776b7, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@4d0cc83e, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@6dd79214, org.springframework.security.web.session.SessionManagementFilter@498c535d, org.springframework.security.web.access.ExceptionTranslationFilter@5bf9ea6b, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@39449465]
2024-05-07 09:21:00 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2024-05-07 09:21:00 [main] WARN  c.z.hikari.util.DriverDataSource - Registered driver with driverClassName=oracle.jdbc.driver.OracleDriver was not found, trying direct instantiation.
2024-05-07 09:21:00 [main] INFO  com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Driver does not support get/set network timeout for connections. (oracle.jdbc.driver.T4CConnection.getNetworkTimeout()I)
2024-05-07 09:21:00 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2024-05-07 09:21:01 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2024-05-07 09:21:01 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2024-05-07 09:21:01 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2024-05-07 09:21:01 [main] INFO  p.b.MybankwebserviceApplicationTests - Started MybankwebserviceApplicationTests in 8.218 seconds (JVM running for 10.067)
2024-05-07 09:21:01 [main] INFO  mybank.dao.services.LoanServices - Exception occurred in data.
2024-05-07 09:21:01 [main] INFO  mybank.dao.services.LoanServices - Exception occurred in data.
2024-05-07 09:21:01 [main] INFO  mybank.dao.services.LoanServices - All data fetched
2024-05-07 09:21:01 [main] INFO  mybank.dao.services.LoanServices - All data fetched
2024-05-07 09:21:01 [main] INFO  mybank.dao.services.LoanServices - Exception occurred in data.
2024-05-07 09:21:01 [main] INFO  mybank.dao.services.LoanServices - All data fetched
2024-05-07 09:21:01 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2024-05-07 09:21:01 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2024-05-07 09:27:15 [main] INFO  p.b.MybankwebserviceApplicationTests - Starting MybankwebserviceApplicationTests using Java 1.8.0_292 on WPF45D02X with PID 23864 (started by xxpaiija in C:\DLTE_JavaFullStack-Annapoorna2024\DLTE_Project\MyBank_Project\MYBank-WebService)
2024-05-07 09:27:15 [main] INFO  p.b.MybankwebserviceApplicationTests - No active profile set, falling back to 1 default profile: "default"
2024-05-07 09:27:16 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JDBC repositories in DEFAULT mode.
2024-05-07 09:27:16 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 8 ms. Found 0 JDBC repository interfaces.
2024-05-07 09:27:16 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'soapServiceConfiguration' of type [project.backend.configuration.SoapServiceConfiguration$$EnhancerBySpringCGLIB$$ba5b4b5d] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-05-07 09:27:16 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.ws.config.annotation.DelegatingWsConfiguration' of type [org.springframework.ws.config.annotation.DelegatingWsConfiguration$$EnhancerBySpringCGLIB$$a55f2304] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-05-07 09:27:16 [main] INFO  o.s.w.s.a.s.AnnotationActionEndpointMapping - Supporting [WS-Addressing August 2004, WS-Addressing 1.0]
2024-05-07 09:27:17 [main] INFO  o.s.b.a.w.s.WelcomePageHandlerMapping - Adding welcome page template: index
2024-05-07 09:27:18 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@718989fa, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@69f080ad, org.springframework.security.web.context.SecurityContextPersistenceFilter@7418d76e, org.springframework.security.web.header.HeaderWriterFilter@22ead351, org.springframework.web.filter.CorsFilter@6568f998, org.springframework.security.web.authentication.logout.LogoutFilter@28393e82, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@13516600, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@54c425b1, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@11ede87f, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@44e4cb76, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@45d4421d, org.springframework.security.web.session.SessionManagementFilter@43d65a81, org.springframework.security.web.access.ExceptionTranslationFilter@46a795de, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@3e03046d]
2024-05-07 09:27:19 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2024-05-07 09:27:19 [main] WARN  c.z.hikari.util.DriverDataSource - Registered driver with driverClassName=oracle.jdbc.driver.OracleDriver was not found, trying direct instantiation.
2024-05-07 09:27:19 [main] INFO  com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Driver does not support get/set network timeout for connections. (oracle.jdbc.driver.T4CConnection.getNetworkTimeout()I)
2024-05-07 09:27:19 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2024-05-07 09:27:20 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2024-05-07 09:27:20 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2024-05-07 09:27:20 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 15 ms
2024-05-07 09:27:20 [main] INFO  p.b.MybankwebserviceApplicationTests - Started MybankwebserviceApplicationTests in 5.232 seconds (JVM running for 6.936)
2024-05-07 09:27:20 [main] INFO  mybank.dao.services.LoanServices - Exception occurred in data.
2024-05-07 09:27:20 [main] INFO  mybank.dao.services.LoanServices - Exception occurred in data.
2024-05-07 09:27:20 [main] INFO  mybank.dao.services.LoanServices - All data fetched
2024-05-07 09:27:20 [main] INFO  mybank.dao.services.LoanServices - All data fetched
2024-05-07 09:27:20 [main] INFO  mybank.dao.services.LoanServices - Exception occurred in data.
2024-05-07 09:27:20 [main] INFO  mybank.dao.services.LoanServices - All data fetched
2024-05-07 09:27:20 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [project.backend.LoansUiControllerTest], using SpringBootContextLoader
2024-05-07 09:27:20 [main] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [project.backend.LoansUiControllerTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2024-05-07 09:27:20 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [project.backend.LoansUiControllerTest]: LoansUiControllerTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2024-05-07 09:27:20 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration project.backend.MybankwebserviceApplication for test class project.backend.LoansUiControllerTest
2024-05-07 09:27:20 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener, org.springframework.security.test.context.support.WithSecurityContextTestExecutionListener, org.springframework.security.test.context.support.ReactorContextTestExecutionListener]
